subject,exp_org,exp_rev,image,label,category
23,"a small insect climbing the grass, with a hard shell and soft body","a small insect climbing the grass, with a hard shell and soft body",snail8.jpg,Snail,Natural
24,"small soft animal, seen on rainy day","small soft animal, seen on rainy day",snail1.jpg,Snail,Natural
24,"animal, soft and small, can be seen on rainy days","animal, soft and small, can be seen on rainy days",snail2.jpg,Snail,Natural
24,"walk slow, animal, small","walk slow, animal, small",snail3.jpg,Snail,Natural
24,"animal, walk slow, small","animal, walk slow, small",snail4.jpg,Snail,Natural
24,"small animal, seen on rainy day, soft","small animal, seen on rainy day, soft",snail5.jpg,Snail,Natural
24,"small animal, seen on rainy day","small animal, seen on rainy day",snail6.jpg,Snail,Natural
24,"walks slow, is an animal, small","walks slow, is an animal, small",snail7.jpg,Snail,Natural
24,"small animal, soft and white, seen on rainy day","small animal, soft and white, seen on rainy day",snail8.jpg,Snail,Natural
25,"circular brown shell with slimy soft animal coming out of it that can attach to weird surfaces, antennae","circular brown shell with slimy soft animal coming out of it that can attach to weird surfaces, antennae",snail1.jpg,Snail,Natural
25,"circular shell with slimy thing coming out of it, slimy antennae, no visible eyes","circular shell with slimy thing coming out of it, slimy antennae, no visible eyes",snail2.jpg,Snail,Natural
25,"brown circular shell with slimy soft thing coming out of it, with antennae","brown circular shell with slimy soft thing coming out of it, with antennae",snail3.jpg,Snail,Natural
25,spiral shells attached to a leaf,spiral shells attached to a leaf,snail4.jpg,Snail,Natural
25,"circular shell with slimy thing coming out of it, has antennae","circular shell with slimy thing coming out of it, has antennae",snail5.jpg,Snail,Natural
25,"round spiral shell with slimy soft body coming out of shell, sticks to vertical object, has antennae","round spiral shell with slimy soft body coming out of shell, sticks to vertical object, has antennae",snail6.jpg,Snail,Natural
25,"circular, sharp at the tip kind of shell with slimy thing coming out of shell, with antennae, slow","circular, sharp at the tip kind of shell with slimy thing coming out of shell, with antennae, slow",snail7.jpg,Snail,Natural
25,"circular body with spiral lines with slimy body coming out of it, sticky can stick to leafs in air","circular body with spiral lines with slimy body coming out of it, sticky can stick to leafs in air",snail8.jpg,Snail,Natural
26,a shell. 2 eyes attached through strings,a shell. two eyes attached through strings,snail1.jpg,Snail,Natural
26,2 long eyes and a round shell,two long eyes and a round shell,snail2.jpg,Snail,Natural
26,"a round shell, and like a slug","a round shell, and like a slug",snail3.jpg,Snail,Natural
26,round shell,round shell,snail4.jpg,Snail,Natural
26,"round shells, 2 long eyes","round shells, two long eyes",snail5.jpg,Snail,Natural
26,"a round shell, long eyes","a round shell, long eyes",snail6.jpg,Snail,Natural
26,"shell, like a slug with two long eyes","shell, like a slug with two long eyes",snail7.jpg,Snail,Natural
26,a shell. eyes attached with long strings,a shell. eyes attached with long strings,snail8.jpg,Snail,Natural
27,"a jelly feel creature, leaves a mark when crawling","a jelly feel creature, leaves a mark when crawling",snail1.jpg,Snail,Natural
27,"a jelly feel insect, crawl on surfaces, leaves a mark when crawling","a jelly feel insect, crawl on surfaces, leaves a mark when crawling",snail2.jpg,Snail,Natural
27,"a crawling insect, leaves a mark when crawling","a crawling insect, leaves a mark when crawling",snail3.jpg,Snail,Natural
27,"an insect with shell and jelly muscle, leaves a mark when crawling","an insect with shell and jelly muscle, leaves a mark when crawling",snail4.jpg,Snail,Natural
27,"a jelly feel creature, leaves a mark when crawling","a jelly feel creature, leaves a mark when crawling",snail5.jpg,Snail,Natural
27,"a jelly feel creature, has a shell, leaves a mark when crawling","a jelly feel creature, has a shell, leaves a mark when crawling",snail6.jpg,Snail,Natural
27,"shell creature, leaves a mark when crawling","shell creature, leaves a mark when crawling",snail7.jpg,Snail,Natural
27,"a jelly feel creature, leaves a mark when crawling","a jelly feel creature, leaves a mark when crawling",snail8.jpg,Snail,Natural
28,"insect with shell, moves very slowly and is slimy","insect with shell, moves very slowly and is slimy",snail1.jpg,Snail,Natural
28,slug with a shell,slug with a shell,snail2.jpg,Snail,Natural
28,insect that crawls very slowly with a shell,insect that crawls very slowly with a shell,snail3.jpg,Snail,Natural
28,"crawling on leaf, shell","crawling on leaf, shell",snail4.jpg,Snail,Natural
28,a slimy insect with a shell,a slimy insect with a shell,snail5.jpg,Snail,Natural
28,"a slimy insect with a shell, its slime is also used in beauty products","a slimy insect with a shell, its slime is also used in beauty products",snail6.jpg,Snail,Natural
28,slow insect usually found after raining,slow insect usually found after raining,snail7.jpg,Snail,Natural
28,a slimy insect with a shell that comes out after the rain,a slimy insect with a shell that comes out after the rain,snail8.jpg,Snail,Natural
29,"small animal, move slowly, transparent, sometimes with shell","small animal, move slowly, transparent, sometimes with shell",snail1.jpg,Snail,Natural
29,"small animal, move very slowly and have shell, sometimes transparent, French eat them ","small animal, move very slowly and have shell, sometimes transparent, French eat them ",snail2.jpg,Snail,Natural
29,"soft small animal with shell, move extremely slowly ","soft small animal with shell, move extremely slowly ",snail3.jpg,Snail,Natural
29,"move slowly, animal with shell, sometimes transparent ","move slowly, animal with shell, sometimes transparent ",snail4.jpg,Snail,Natural
29,"small animal, can be transparent with shell, move extremely slow","small animal, can be transparent with shell, move extremely slow",snail5.jpg,Snail,Natural
29,"move slowly, small animal, can be transparent, with shell","move slowly, small animal, can be transparent, with shell",snail6.jpg,Snail,Natural
29,"move extremely slowly, have shell, animal, can be transparent","move extremely slowly, have shell, animal, can be transparent",snail7.jpg,Snail,Natural
29,"small animal with shell, move slow, can be transparent ","small animal with shell, move slow, can be transparent ",snail8.jpg,Snail,Natural
30,"animal, lives in a shell, slimy, crawls very slow, usually found in damp and moist area, has two tentacles on their head","animal, lives in a shell, slimy, crawls very slow, usually found in damp and moist area, has two tentacles on their head",snail1.jpg,Snail,Natural
30,"animal, usually found in damp areas, lives in a shell, crawls very slowly, very slimy, and has 2 tentacles on heads","animal, usually found in damp areas, lives in a shell, crawls very slowly, very slimy, and has two tentacles on heads",snail2.jpg,Snail,Natural
30,"animal, crawls very slowly, found in damp areas, live in a shell, very slimy, and has two tentacles on their head ","animal, crawls very slowly, found in damp areas, live in a shell, very slimy, and has two tentacles on their head ",snail3.jpg,Snail,Natural
30,"an animal, crawls very slowly, slimy","an animal, crawls very slowly, slimy",snail4.jpg,Snail,Natural
30,"animal, crawl very slow, slimy, lives in a shell, with tentacles on their head ","animal, crawl very slow, slimy, lives in a shell, with tentacles on their head ",snail5.jpg,Snail,Natural
30,"animal, slimy, lives in a shell, with tentacles on them. crawls very slowly, usually found in damp areas","animal, slimy, lives in a shell, with tentacles on them. crawls very slowly, usually found in damp areas",snail6.jpg,Snail,Natural
30,"animal, crawls very slowly, slimy, with tentacles, and move with a shell with them","animal, crawls very slowly, slimy, with tentacles, and move with a shell with them",snail7.jpg,Snail,Natural
30,"animal, slimy, usually found in damp and moist area, live with a shell, crawls very slowly and has two tentacles on heads ","animal, slimy, usually found in damp and moist area, live with a shell, crawls very slowly and has two tentacles on heads ",snail8.jpg,Snail,Natural
31,it has a shell and is soft and has a pair of tentacles,it has a shell and is soft and has a pair of tentacles,snail1.jpg,Snail,Natural
31,it has two tentacles and a shelter,it has two tentacles and a shelter,snail2.jpg,Snail,Natural
31,it has a shelter and it seems to move slowly,it has a shelter and it seems to move slowly,snail3.jpg,Snail,Natural
31,there are shells,there are shells,snail4.jpg,Snail,Natural
31,they have shells and tentacles,they have shells and tentacles,snail5.jpg,Snail,Natural
31,it has a shell and a pair of tentacles,it has a shell and a pair of tentacles,snail6.jpg,Snail,Natural
31,it has a swirling shell and a pair of tentacles,it has a swirling shell and a pair of tentacles,snail7.jpg,Snail,Natural
31,it has a shell and a pair of tentacles,it has a shell and a pair of tentacles,snail8.jpg,Snail,Natural
32,hard back with soft body,hard back with soft body,snail1.jpg,Snail,Natural
32,transparent with tentacles and brown back,transparent with tentacles and brown back,snail2.jpg,Snail,Natural
32,soft body transparent with shell,soft body transparent with shell,snail3.jpg,Snail,Natural
32,spiral pattern on hard shell,spiral pattern on hard shell,snail4.jpg,Snail,Natural
32,hard shell with pattern and two tentacles,hard shell with pattern and two tentacles,snail5.jpg,Snail,Natural
32,"soft body with hard shell, walking on leaves","soft body with hard shell, walking on leaves",snail6.jpg,Snail,Natural
32,soft body with hard shell,soft body with hard shell,snail7.jpg,Snail,Natural
32,on leaves and round back with soft body,on leaves and round back with soft body,snail8.jpg,Snail,Natural
33,"have shell, stick on the ground","have shell, stick on the ground",snail1.jpg,Snail,Natural
33,transparent body in shell,transparent body in shell,snail2.jpg,Snail,Natural
33,"have shells, move slowly, in the wild","have shells, move slowly, in the wild",snail3.jpg,Snail,Natural
33,"in the shell, round, stick to things","in the shell, round, stick to things",snail4.jpg,Snail,Natural
33,"shells, long neck, on the ground","shells, long neck, on the ground",snail5.jpg,Snail,Natural
33,"shells, move straight on the leaf","shells, move straight on the leaf",snail6.jpg,Snail,Natural
33,"move slow, have shells and long neck","move slow, have shells and long neck",snail7.jpg,Snail,Natural
33,"have shell, on leaf","have shell, on leaf",snail8.jpg,Snail,Natural
34,with a shell and 2 antennae,with a shell and two antennae,snail1.jpg,Snail,Natural
34,has 2 antennae and a shell,has two antennae and a shell,snail2.jpg,Snail,Natural
34,"has a shell and 2 antennae, crawls very slowly","has a shell and two antennae, crawls very slowly",snail3.jpg,Snail,Natural
34,large round shell on a leaf blade,large round shell on a leaf blade,snail4.jpg,Snail,Natural
34,has a shell and 2 antennae,has a shell and two antennae,snail5.jpg,Snail,Natural
34,"has a shell and very small, crawling on plants","has a shell and very small, crawling on plants",snail6.jpg,Snail,Natural
